,artist_name,song_names,song_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
11,Post Malone,Wow.,97,0.163,0.833,149520,0.539,2.1000000000000002e-06,11,0.10099999999999999,-7.399,0,0.17800000000000002,99.947,4,0.385
12,Post Malone,Better Now,91,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
13,Post Malone,rockstar (feat. 21 Savage),90,0.11699999999999999,0.5870000000000001,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14
14,Post Malone,Psycho (feat. Ty Dolla $ign),87,0.58,0.7390000000000001,221440,0.5589999999999999,0.0,8,0.11199999999999999,-8.011000000000001,1,0.11699999999999999,140.124,4,0.439
15,Post Malone,I Fall Apart,86,0.0689,0.556,223347,0.5379999999999999,0.0,8,0.196,-5.4079999999999995,0,0.0382,143.95,4,0.29100000000000004
16,Post Malone,Congratulations,85,0.215,0.63,220293,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.49200000000000005
17,Post Malone,Candy Paint,82,0.627,0.67,227533,0.654,1.02e-06,4,0.071,-5.944,1,0.153,180.024,4,0.43799999999999994
18,Post Malone,Go Flex,81,0.228,0.665,179613,0.498,0.0,5,0.0757,-8.185,1,0.0831,81.96700000000001,4,0.127
19,Post Malone,White Iverson,80,0.233,0.675,256533,0.562,0.0,7,0.0816,-7.678,1,0.0352,130.09799999999998,4,0.309
20,XXXTENTACION,SAD!,91,0.258,0.74,166606,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473
21,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),90,0.0302,0.703,198903,0.723,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,4,0.28800000000000003
22,XXXTENTACION,Moonlight,90,0.556,0.9209999999999999,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711
23,XXXTENTACION,Jocelyn Flores,88,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.43700000000000006
24,XXXTENTACION,whoa (mind in awe),87,0.653,0.735,157777,0.525,0.9179999999999999,6,0.10099999999999999,-2.9389999999999996,0,0.0441,160.14700000000002,4,0.369
25,XXXTENTACION,changes,86,0.883,0.669,121887,0.308,0.0,11,0.0984,-10.068,1,0.028999999999999998,64.934,4,0.52
26,XXXTENTACION,Falling Down - Bonus Track,86,0.0175,0.669,196400,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273
27,XXXTENTACION,Fuck Love (feat. Trippie Redd),86,0.0172,0.797,146520,0.5329999999999999,0.000152,0,0.10300000000000001,-9.74,0,0.0412,131.036,4,0.32899999999999996
28,XXXTENTACION,Everybody Dies In Their Nightmares,84,0.847,0.7340000000000001,95467,0.57,2.14e-05,7,0.11199999999999999,-7.066,0,0.133,129.953,4,0.6890000000000001
29,XXXTENTACION,BAD!,79,0.0643,0.78,94246,0.49200000000000005,0.0313,5,0.174,-3.4,0,0.0671,143.983,4,0.374
30,J Balvin,I Like It,89,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65
31,J Balvin,Reggaeton,88,0.0165,0.747,158800,0.74,9.940000000000002e-05,4,0.10099999999999999,-4.325,0,0.191,176.05900000000003,4,0.552
32,J Balvin,Say My Name,72,0.13699999999999998,0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79
33,J Balvin,X,82,0.0364,0.595,173628,0.773,0.00108,9,0.33399999999999996,-4.736000000000001,0,0.0549,180.07299999999998,4,0.711
34,J Balvin,Ponle,80,0.187,0.857,164765,0.772,0.0018100000000000002,10,0.0851,-4.736000000000001,0,0.19399999999999998,94.02799999999999,4,0.589
35,J Balvin,No Es Justo,79,0.161,0.684,250840,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
36,J Balvin,Mocca - Remix,79,0.213,0.732,202876,0.758,0.0,11,0.38799999999999996,-1.694,1,0.18899999999999997,98.007,4,0.78
37,J Balvin,Downtown,78,0.18,0.775,193456,0.679,7.26e-05,4,0.068,-4.985,0,0.135,166.00799999999998,4,0.619
38,J Balvin,X - Remix,78,0.0561,0.6629999999999999,235747,0.696,3.77e-05,9,0.0778,-4.957,0,0.10300000000000001,180.113,4,0.738
39,J Balvin,Familiar,76,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.593999999999999,1,0.327,92.958,4,0.9079999999999999
40,Ed Sheeran,Perfect,87,0.163,0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168
41,Ed Sheeran,Shape of You,85,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999
42,Ed Sheeran,Happier,84,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.23600000000000002
43,Ed Sheeran,Photograph,66,0.607,0.614,258987,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201
44,Ed Sheeran,Thinking out Loud,67,0.474,0.7809999999999999,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
45,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),82,0.779,0.5870000000000001,259550,0.299,0.0,8,0.12300000000000001,-7.365,1,0.0263,94.992,3,0.35600000000000004
46,Ed Sheeran,Galway Girl,81,0.0735,0.624,170827,0.8759999999999999,0.0,9,0.327,-3.3739999999999997,1,0.1,99.943,4,0.7809999999999999
47,Ed Sheeran,Castle on the Hill,80,0.0232,0.461,261154,0.8340000000000001,1.1400000000000001e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.47100000000000003
48,Ed Sheeran,Supermarket Flowers,78,0.914,0.589,221107,0.242,0.0,6,0.0887,-10.517000000000001,1,0.0442,89.749,4,0.257
49,Ed Sheeran,Dive,78,0.355,0.7609999999999999,238440,0.386,0.0,4,0.0953,-6.1579999999999995,1,0.0399,134.94299999999998,3,0.526
50,Eminem,Lucky You (feat. Joyner Lucas),84,0.0627,0.8759999999999999,244679,0.7859999999999999,0.0,10,0.127,-4.8839999999999995,0,0.306,153.06799999999998,4,0.575
51,Eminem,'Till I Collapse,83,0.0757,0.5720000000000001,297893,0.853,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4,0.102
52,Eminem,Killshot,81,0.0989,0.892,253580,0.6509999999999999,0.0,0,0.371,-8.645,0,0.37799999999999995,105.814,4,0.599
53,Eminem,Venom - Music From The Motion Picture,81,0.0193,0.7490000000000001,269554,0.794,0.0,0,0.5429999999999999,-5.063,1,0.064,135.959,4,0.46
54,Eminem,River (feat. Ed Sheeran),80,0.142,0.748,221013,0.7490000000000001,0.0,8,0.0713,-5.916,0,0.516,90.09,4,0.659
55,Eminem,Love The Way You Lie,80,0.24100000000000002,0.7490000000000001,263373,0.925,0.0,10,0.52,-5.034,1,0.22699999999999998,86.98899999999999,4,0.6409999999999999
56,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",80,0.00704,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999998,4,0.0689
57,Eminem,Without Me,80,0.0034799999999999996,0.929,290227,0.65,0.0,7,0.308,-2.8819999999999997,1,0.0858,112.249,4,0.655
58,Eminem,The Ringer,79,0.0311,0.9390000000000001,337941,0.551,0.0,1,0.192,-9.126,1,0.29100000000000004,118.552,4,0.42
59,Eminem,Fall,77,0.22699999999999998,0.83,262494,0.546,0.0,1,0.11199999999999999,-5.716,1,0.295,182.97299999999998,4,0.535
60,Bad Bunny,MIA (feat. Drake),94,0.0141,0.8170000000000001,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.06200000000001,4,0.158
61,Bad Bunny,I Like It,89,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65
62,Bad Bunny,NI BIEN NI MAL,88,0.556,0.826,236216,0.449,1.85e-05,5,0.273,-8.33,0,0.0674,128.028,4,0.337
63,Bad Bunny,Te Boté - Remix,86,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
64,Bad Bunny,Solo de Mi,80,0.287,0.743,197968,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15
65,Bad Bunny,Está Rico,82,0.266,0.8170000000000001,215151,0.74,0.0,11,0.0992,-4.566,0,0.28300000000000003,130.04,4,0.674
66,Bad Bunny,Caro,82,0.627,0.6509999999999999,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248
67,Bad Bunny,Estamos Bien,79,0.821,0.759,208080,0.536,4.57e-06,9,0.107,-6.662999999999999,0,0.17300000000000001,119.883,4,0.439
68,Bad Bunny,Otra Noche en Miami,79,0.19699999999999998,0.514,233128,0.6459999999999999,2.3e-05,1,0.0958,-8.833,1,0.275,88.661,4,0.297
69,Bad Bunny,La Romana,79,0.0327,0.655,300579,0.725,0.00264,0,0.0611,-5.497000000000001,1,0.188,125.8,4,0.326
70,Ozuna,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",95,0.153,0.841,212500,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591
71,Ozuna,Baila Baila Baila,90,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.96600000000001,4,0.5329999999999999
72,Ozuna,Imposible,70,0.127,0.7829999999999999,164533,0.738,0.0,11,0.127,-4.078,1,0.0741,90.976,4,0.925
73,Ozuna,Vaina Loca,88,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.98299999999999,4,0.555
74,Ozuna,Asesina - Remix,85,0.589,0.825,327467,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516
75,Ozuna,Ibiza,84,0.254,0.691,200747,0.71,0.0,5,0.10800000000000001,-5.144,1,0.33399999999999996,192.046,4,0.726
76,Ozuna,Luz Apaga,82,0.19,0.611,245000,0.7909999999999999,3.02e-06,1,0.12,-3.5580000000000003,1,0.17300000000000001,192.07,4,0.6579999999999999
77,Ozuna,Devuelveme,81,0.5539999999999999,0.7440000000000001,188907,0.769,6.96e-06,11,0.102,-4.112,1,0.156,176.002,4,0.784
78,Ozuna,Criminal,80,0.03,0.8140000000000001,232550,0.813,9.329999999999999e-05,2,0.255,-3.023,0,0.0561,79.997,4,0.8390000000000001
79,Ozuna,Callao,80,0.0073,0.73,219947,0.836,0.0,3,0.0371,-4.277,0,0.0409,92.04299999999999,4,0.879
80,Khalid,Eastside (with Halsey & Khalid),81,0.5489999999999999,0.632,170770,0.6859999999999999,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.32899999999999996
81,Khalid,lovely (with Khalid),90,0.934,0.35100000000000003,200186,0.29600000000000004,0.0,4,0.095,-10.109,0,0.0333,115.28399999999999,4,0.12
82,Khalid,Saturday Nights,81,0.606,0.551,210667,0.44,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,0.341
83,Khalid,Better,86,0.0765,0.596,229320,0.552,0.33399999999999996,0,0.10400000000000001,-10.277999999999999,0,0.09699999999999999,97.949,4,0.11199999999999999
84,Khalid,Silence,85,0.256,0.52,180823,0.7609999999999999,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003
85,Khalid,Love Lies (with Normani),85,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.33799999999999997
86,Khalid,Talk,84,0.0501,0.9,197487,0.4,0.0,0,0.0876,-8.443,1,0.124,136.001,4,0.33799999999999997
87,Khalid,Young Dumb & Broke,84,0.19899999999999998,0.7979999999999999,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.94899999999998,4,0.39399999999999996
88,Khalid,Ocean (feat. Khalid),83,0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221
89,Khalid,Location,82,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326
90,Kendrick Lamar,HUMBLE.,84,0.00028199999999999997,0.9079999999999999,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.42100000000000004
91,Kendrick Lamar,All The Stars (with SZA),83,0.0605,0.698,232187,0.633,0.000194,8,0.0926,-4.946000000000001,1,0.0597,96.92399999999999,4,0.552
92,Kendrick Lamar,DNA.,80,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.35700000000000004,139.91299999999998,4,0.42200000000000004
93,Kendrick Lamar,Pray For Me (with Kendrick Lamar),79,0.0762,0.735,211440,0.677,2.17e-05,2,0.111,-4.979,1,0.09300000000000001,100.584,4,0.188
94,Kendrick Lamar,LOVE. FEAT. ZACARI.,79,0.264,0.8,213400,0.585,0.0,10,0.153,-7.343,1,0.0924,126.05799999999999,4,0.779
95,Kendrick Lamar,"King's Dead (with Kendrick Lamar, Future & James Blake)",77,0.000874,0.563,229670,0.7170000000000001,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.42700000000000005
96,Kendrick Lamar,HUMBLE. - SKRILLEX REMIX,76,0.00778,0.898,156800,0.935,3.63e-05,11,0.217,-2.7439999999999998,1,0.29100000000000004,150.016,4,0.884
97,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,74,0.0265,0.6579999999999999,227360,0.535,0.0,9,0.2,-8.982999999999999,0,0.0573,110.684,4,0.419
98,Kendrick Lamar,King Kunta,73,0.00589,0.884,234693,0.657,0.0,6,0.154,-4.569,0,0.0977,107.059,4,0.489
99,Kendrick Lamar,Big Shot (with Travis Scott),72,0.00759,0.855,221827,0.478,0.0,1,0.10099999999999999,-9.116,1,0.193,130.018,4,0.284
100,Travis Scott,SICKO MODE,94,0.00513,0.8340000000000001,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446
101,Travis Scott,YOSEMITE,86,0.28300000000000003,0.785,150043,0.5539999999999999,3.4e-06,0,0.11599999999999999,-6.571000000000001,1,0.0409,128.047,4,0.14400000000000002
102,Travis Scott,goosebumps,84,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43
103,Travis Scott,STARGAZING,83,0.009470000000000001,0.48700000000000004,270715,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564
104,Travis Scott,BUTTERFLY EFFECT,82,0.0531,0.763,190557,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193
105,Travis Scott,CAN'T SAY,79,0.201,0.7020000000000001,198408,0.708,0.0,10,0.11800000000000001,-5.3660000000000005,0,0.0547,147.98,4,0.713
106,Travis Scott,SICKO MODE - Skrillex Remix,78,0.0214,0.6509999999999999,304512,0.833,0.0,1,0.14,-3.3560000000000003,1,0.172,155.05100000000002,4,0.44299999999999995
107,Travis Scott,NO BYSTANDERS,76,0.0204,0.731,218284,0.8109999999999999,0.0,1,0.41100000000000003,-3.225,1,0.0712,147.045,4,0.426
108,Travis Scott,WAKE UP,76,0.192,0.741,231964,0.645,0.0,11,0.163,-5.1160000000000005,0,0.0963,149.07,4,0.488
109,Travis Scott,Antidote,75,0.007670000000000001,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131
110,The Weeknd,Lost in the Fire (feat. The Weeknd),89,0.0863,0.6629999999999999,202093,0.675,0.00133,2,0.11699999999999999,-12.159,1,0.0359,101.00399999999999,4,0.17600000000000002
111,The Weeknd,Starboy,83,0.141,0.6779999999999999,230453,0.588,6.35e-06,7,0.13699999999999998,-7.015,1,0.276,186.005,4,0.486
112,The Weeknd,Call Out My Name,74,0.218,0.489,228373,0.598,0.0,1,0.35,-4.928999999999999,1,0.036000000000000004,134.045,3,0.172
113,The Weeknd,The Hills,80,0.0671,0.58,242253,0.565,0.0,0,0.135,-7.065,0,0.0488,112.986,4,0.138
114,The Weeknd,Pray For Me (with Kendrick Lamar),79,0.0762,0.735,211440,0.677,2.17e-05,2,0.111,-4.979,1,0.09300000000000001,100.584,4,0.188
115,The Weeknd,I Feel It Coming,69,0.426,0.773,269187,0.8190000000000001,0.0,0,0.0679,-5.946000000000001,0,0.11800000000000001,92.99,4,0.585
116,The Weeknd,Can't Feel My Face,78,0.11199999999999999,0.705,213520,0.769,0.0,9,0.105,-5.526,0,0.0426,107.939,4,0.59
117,The Weeknd,Love Me Harder,76,0.00937,0.47200000000000003,236133,0.7140000000000001,0.0,1,0.0764,-4.388999999999999,0,0.0334,98.992,4,0.24
118,The Weeknd,Earned It (Fifty Shades Of Grey),68,0.408,0.647,277680,0.29100000000000004,0.0,2,0.0771,-8.275,0,0.0363,119.839,3,0.4
119,The Weeknd,Die For You,65,0.111,0.586,260253,0.525,0.0,1,0.134,-7.162999999999999,0,0.0615,133.629,4,0.508
120,Kanye West,I Love It (& Lil Pump),86,0.0114,0.9009999999999999,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996
121,Kanye West,FourFiveSeconds,78,0.878,0.5760000000000001,188238,0.267,0.0,2,0.11900000000000001,-5.667999999999999,1,0.044000000000000004,205.888,4,0.326
122,Kanye West,Gold Digger,77,0.0223,0.638,207627,0.6990000000000001,0.0,1,0.0917,-5.54,0,0.384,92.939,4,0.66
123,Kanye West,POWER,77,0.0162,0.5429999999999999,292093,0.915,0.0,0,0.7440000000000001,-4.746,0,0.113,153.998,4,0.5770000000000001
124,Kanye West,All Mine,76,0.12300000000000001,0.925,145507,0.31,0.0,11,0.0931,-6.531000000000001,0,0.29100000000000004,121.927,4,0.29100000000000004
125,Kanye West,Stronger,73,0.00728,0.625,311867,0.726,0.0,10,0.318,-7.731,0,0.155,103.98,4,0.483
126,Kanye West,Heartless,75,0.0401,0.789,211000,0.65,0.0,10,0.249,-6.16,0,0.121,87.98299999999999,4,0.617
127,Kanye West,Black Skinhead,74,0.0009539999999999999,0.775,188013,0.823,0.0,1,0.14400000000000002,-6.091,1,0.271,130.041,4,0.273
128,Kanye West,Famous,73,0.0602,0.474,196040,0.741,0.0,6,0.115,-3.69,1,0.111,174.1,4,0.402
129,Kanye West,Yikes,72,0.15,0.6829999999999999,188773,0.7759999999999999,0.0,1,0.22699999999999998,-3.2510000000000003,0,0.341,173.99599999999998,4,0.223
130,David Guetta,Say My Name,72,0.13699999999999998,0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79
131,David Guetta,Flames,57,0.0817,0.631,194680,0.649,3.8e-06,5,0.0934,-5.892,0,0.0385,93.95,4,0.42100000000000004
132,David Guetta,Goodbye (feat. Nicki Minaj & Willy William),81,0.0776,0.643,195419,0.904,0.0,0,0.18899999999999997,-3.694,1,0.0739,103.02799999999999,4,0.48100000000000004
133,David Guetta,Like I Do,56,0.00569,0.667,201560,0.871,0.00655,0,0.165,-4.905,0,0.0343,128.042,4,0.187
134,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),57,0.177,0.6940000000000001,183747,0.617,0.0,4,0.11,-7.837999999999999,0,0.0469,127.928,4,0.496
135,David Guetta,Titanium (feat. Sia),63,0.069,0.599,245041,0.8029999999999999,0.13699999999999998,0,0.129,-3.641,0,0.0986,126.057,4,0.233
136,David Guetta,Your Love,75,0.0997,0.5710000000000001,185620,0.937,0.496,2,0.125,-2.682,0,0.0336,125.027,4,0.512
137,David Guetta,Better When You're Gone,75,0.0635,0.647,192402,0.795,0.0,1,0.188,-3.548,0,0.0372,127.992,4,0.409
138,David Guetta,So Far Away (feat. Jamie Scott & Romy Dya),74,0.435,0.526,183637,0.52,0.0,6,0.19699999999999998,-7.985,0,0.0569,149.119,4,0.13
139,David Guetta,Mad Love,70,0.006,0.7929999999999999,199945,0.8240000000000001,3.29e-06,2,0.16899999999999998,-3.4760000000000004,1,0.177,98.01899999999999,4,0.611
140,Marshmello,Happier,95,0.191,0.687,214290,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999
141,Marshmello,FRIENDS,86,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534
142,Marshmello,Silence,85,0.256,0.52,180823,0.7609999999999999,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003
143,Marshmello,Wolves,84,0.129,0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305
144,Marshmello,Alone,82,0.0244,0.636,273803,0.953,0.0164,2,0.10800000000000001,-3.74,1,0.0353,142.011,4,0.397
145,Marshmello,Everyday,81,0.040999999999999995,0.67,204747,0.752,0.0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442
146,Marshmello,Project Dreams,76,0.409,0.78,167898,0.828,0.0,8,0.10400000000000001,-2.235,1,0.237,160.113,4,0.7859999999999999
147,Marshmello,Spotlight,77,0.0145,0.546,177600,0.8220000000000001,0.0,7,0.742,-4.4830000000000005,1,0.151,150.06,4,0.615
148,Marshmello,Fly,74,0.0006389999999999999,0.63,193778,0.9,0.852,4,0.203,-3.955,1,0.0387,134.988,4,0.155
149,Marshmello,Danger (with Migos & Marshmello),71,0.152,0.8140000000000001,214587,0.743,0.0,9,0.163,-2.968,1,0.159,107.99600000000001,4,0.36700000000000005
150,Shawn Mendes,In My Blood,85,0.0573,0.622,211360,0.7120000000000001,0.0,5,0.13,-7.321000000000001,1,0.066,140.025,4,0.48700000000000004
151,Shawn Mendes,Treat You Better,83,0.106,0.444,187973,0.8190000000000001,0.0,10,0.107,-4.078,0,0.341,82.695,4,0.747
152,Shawn Mendes,There's Nothing Holdin' Me Back,83,0.38,0.866,199440,0.813,0.0,11,0.0779,-4.063,0,0.0554,121.99799999999999,4,0.9690000000000001
153,Shawn Mendes,Lost In Japan,82,0.255,0.713,201200,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,4,0.425
154,Shawn Mendes,Mercy,80,0.125,0.555,208733,0.662,0.0,11,0.111,-4.952,0,0.0827,148.128,4,0.35600000000000004
155,Shawn Mendes,Youth (feat. Khalid),78,0.56,0.534,190867,0.596,0.0,6,0.133,-6.653,0,0.11699999999999999,100.12100000000001,4,0.324
156,Shawn Mendes,Fallin' All In You,77,0.405,0.853,235747,0.47600000000000003,0.0,8,0.111,-6.696000000000001,1,0.0361,92.038,4,0.7959999999999999
157,Shawn Mendes,Where Were You In The Morning?,76,0.5539999999999999,0.716,200600,0.519,0.0,7,0.0993,-7.472,1,0.0554,87.963,4,0.466
158,Shawn Mendes,Stitches,70,0.0152,0.746,206880,0.754,0.0,1,0.0486,-6.681,1,0.067,149.882,4,0.764
159,Shawn Mendes,Nervous,75,0.0404,0.841,164147,0.623,0.0,0,0.126,-6.76,1,0.0776,121.98299999999999,4,0.7440000000000001
160,benny blanco,Eastside (with Halsey & Khalid),81,0.5489999999999999,0.632,170770,0.6859999999999999,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.32899999999999996
161,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),78,0.168,0.612,223543,0.601,0.0,8,0.11699999999999999,-7.0889999999999995,1,0.16399999999999998,147.018,4,0.525
162,benny blanco,I Found You (with Calvin Harris),65,0.0264,0.79,189165,0.865,0.0892,6,0.24,-4.159,1,0.0438,122.99,4,0.36200000000000004
163,benny blanco,I Found You / Nilda’s Story (with Calvin Harris & Miguel),72,0.941,0.376,191465,0.24,0.0163,6,0.126,-9.79,1,0.045,78.78699999999999,5,0.20199999999999999
164,benny blanco,Better to Lie (with Jesse & Swae Lee),61,0.0514,0.773,175341,0.617,8e-06,10,0.11,-7.545,0,0.0672,155.026,4,0.551
165,benny blanco,Eastside (with Halsey & Khalid) - Acoustic,67,0.711,0.6890000000000001,173005,0.491,0.0,9,0.172,-6.042000000000001,1,0.0317,90.01100000000001,4,0.868
166,benny blanco,More/Diamond Ring (feat. Ty Dolla $ign & 6LACK),57,0.813,0.489,182886,0.446,4.83e-05,4,0.096,-9.468,0,0.298,75.343,4,0.299
167,benny blanco,Just For Us Pt. 2,51,0.95,0.341,115051,0.0549,0.276,10,0.122,-13.5,0,0.0422,116.691,5,0.0388
168,benny blanco,Break My Heart (feat. Ryan Beatty),51,0.738,0.42100000000000004,249094,0.455,0.00534,3,0.12,-8.849,1,0.0734,104.609,5,0.17800000000000002
169,benny blanco,Somebody to Love (feat. Justin Bieber) - Remix,42,0.0113,0.642,208627,0.87,0.0,9,0.677,-2.8789999999999996,1,0.034,129.982,4,0.649
170,Daddy Yankee,Adictiva,90,0.29100000000000004,0.7879999999999999,207853,0.7709999999999999,5.6200000000000004e-05,4,0.172,-3.2060000000000004,0,0.0563,99.038,4,0.701
171,Daddy Yankee,Con Calma,89,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.6519999999999997,0,0.0593,93.98899999999999,4,0.6559999999999999
172,Daddy Yankee,Asesina - Remix,85,0.589,0.825,327467,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516
173,Daddy Yankee,Despacito - Remix,80,0.228,0.653,228827,0.816,0.0,2,0.0967,-4.353,1,0.16699999999999998,178.08599999999998,4,0.816
174,Daddy Yankee,Dura,79,0.183,0.7909999999999999,200480,0.848,0.0,1,0.409,-3.4560000000000004,1,0.0506,95.0,4,0.828
175,Daddy Yankee,Dura - Remix,76,0.188,0.772,242160,0.8029999999999999,0.0,1,0.434,-3.035,1,0.0468,94.98100000000001,4,0.853
176,Daddy Yankee,Gasolina,75,0.332,0.857,192600,0.8009999999999999,1.2e-06,0,0.0789,-6.499,1,0.0618,96.009,4,0.753
177,Daddy Yankee,Bella y Sensual,75,0.228,0.635,204701,0.713,0.0,11,0.0506,-6.909,1,0.0937,179.864,4,0.7490000000000001
178,Daddy Yankee,Despacito,70,0.198,0.655,229360,0.797,0.0,2,0.067,-4.787,1,0.153,177.928,4,0.8390000000000001
179,Daddy Yankee,Zum Zum,74,0.0622,0.8390000000000001,235773,0.8320000000000001,4.59e-06,0,0.282,-2.492,1,0.0531,92.00399999999999,4,0.529
180,Bruno Mars,Wake Up in the Sky,79,0.00381,0.8,203161,0.578,0.0,4,0.36700000000000005,-5.144,0,0.0485,143.01,4,0.36700000000000005
181,Bruno Mars,That's What I Like,83,0.013000000000000001,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
182,Bruno Mars,Finesse (Remix) [feat. Cardi B],81,0.0185,0.7040000000000001,217289,0.8590000000000001,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.9259999999999999
183,Bruno Mars,When I Was Your Man,80,0.932,0.612,213827,0.28,0.0,0,0.08800000000000001,-8.648,1,0.0434,72.795,4,0.387
184,Bruno Mars,24K Magic,79,0.034,0.818,225983,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632
185,Bruno Mars,Just the Way You Are,78,0.0151,0.637,220733,0.843,0.0,5,0.0876,-5.412999999999999,1,0.0432,109.012,4,0.434
186,Bruno Mars,Locked Out Of Heaven,77,0.049,0.726,233478,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
187,Bruno Mars,Versace On The Floor,76,0.196,0.578,261240,0.574,0.0,2,0.083,-6.209,1,0.0454,174.15200000000002,4,0.301
188,Bruno Mars,Treasure,74,0.0412,0.8740000000000001,178560,0.6920000000000001,7.240000000000001e-05,5,0.324,-5.28,0,0.0431,116.01700000000001,4,0.937
189,Bruno Mars,Grenade,73,0.146,0.706,223253,0.5579999999999999,0.0,2,0.11800000000000001,-7.237,0,0.0593,110.443,4,0.22699999999999998
